,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
138,138.0,0.5208849852957621,0.1362670591565417,0.03563863228147374,0.009320252537200476,0.0024373809110816345,0.0006374005094602969,0.00016668505234729465,4.3589036293285284e-05,1.1398690059790093e-05,4.036267614165752e-06,0.0,0.0007322868269499732,0.00019169456308653127,5.0151016513172335e-05,1.3118361397566835e-05,3.4311935427916475e-06,8.974084113037393e-07,2.3470426656666527e-07,6.138207112952238e-08,2.1737785423434166e-08,0.0,0.019989421473615022,0.00522911354067139,0.0013676822915152619,0.00035769737888637223,9.354737700621157e-05,2.4464585740832324e-05,6.397896144849363e-06,1.6731357503170722e-06,5.924820031047227e-07,0.0041128970541246795,0.0010756639124097026,0.0002813085334060067,7.356625457335398e-05,1.9238348884381818e-05,5.0309760706159255e-06,1.315627949393761e-06,3.440416352557686e-07,8.996766762621548e-08,3.18573057647868e-08,0.0003016680840716881,7.891385323633687e-05,2.0639963952234518e-05,5.398077039327682e-06,1.4117407384318063e-06,3.6919973334416906e-07,9.655192825764317e-08,2.5249642186922946e-08,6.603059919724925e-09,2.338218288502383e-09,8.116560725958912e-06,2.1226483346727436e-06,5.551033140537879e-07,1.451654049712563e-07,3.7961887397419534e-08,9.927247915739478e-09,2.5960139217997946e-09,6.78863894736913e-10,1.7752367970920148e-10,6.286034524497157e-11
139,139.0,0.5204702129393215,0.13643993589705622,0.03575762376413571,0.009370709408705933,0.0024556443747893435,0.0006435048581397506,0.0001686294793955704,4.418873641644931e-05,1.1579419230291102e-05,4.111758749126749e-06,0.0,0.0007039874576981153,0.00018466733352984687,4.84124455461655e-05,1.2689778479673608e-05,3.3259593917271814e-06,8.716842896018146e-07,2.2844806673261993e-07,5.986948370887397e-08,2.126155826939222e-08,0.0,0.019611842630868858,0.005140945168851236,0.0013474018073153266,0.00035312203153347086,9.254179767189602e-05,2.4251662942886844e-05,6.355332082071054e-06,1.6654427195275e-06,5.914110967579036e-07,0.004115505200758721,0.0010785712114166099,0.0002826521270288458,7.407049475830404e-05,1.941027691662751e-05,5.086436054498012e-06,1.3328825617828168e-06,3.49274840177873e-07,9.152511983363153e-08,3.249965557318121e-08,0.00029578259883322196,7.753413318375811e-05,2.0321020872209665e-05,5.325651732824824e-06,1.3956799899001773e-06,3.657544290273172e-07,9.584877082474635e-08,2.511760714186827e-08,6.582119489099405e-09,2.3373373162711684e-09,8.133338909940608e-06,2.1314343583014158e-06,5.585537271530831e-07,1.463698332344807e-07,3.8356028253269355e-08,1.0051066444232886e-08,2.633830272751516e-09,6.901778434073034e-10,1.8085568465537008e-10,6.421973862637466e-11
140,140.0,0.5200638518863191,0.1366092619239566,0.035874474185770944,0.00942036620547292,0.002473656064840188,0.0006495375727122721,0.00017055506228520759,4.478384895748951e-05,1.1759134915737682e-05,4.187043931292543e-06,0.0,0.0006767922462935146,0.0001778928038966193,4.6730839077454587e-05,1.2273799371692267e-05,3.223446368699118e-06,8.465280056510296e-07,2.2230450603883245e-07,5.837743511977375e-08,2.0788629776889364e-08,0.0,0.01924128015487551,0.005054014946612663,0.001327299505848512,0.00034855797867229765,9.153067304121709e-05,2.4035260661078547e-05,6.311378308894752e-06,1.6572741992761394e-06,5.901268577921758e-07,0.004118058180851395,0.0010814247796536501,0.00028397370697985793,7.456750605383898e-05,1.9580090206673842e-05,5.141326636649346e-06,1.3499951158152209e-06,3.544756140436863e-07,9.307609549629491e-08,3.314117759808155e-08,0.00029001419217493927,7.617584228104773e-05,2.0005435489031913e-05,5.253558838937947e-06,1.3795745086858955e-06,3.622659050616616e-07,9.512683430286896e-08,2.4978907798342865e-08,6.55903089751699e-09,2.3355360807029376e-09,8.149800138092201e-06,2.1400720380367782e-06,5.619528236428589e-07,1.4755877650943972e-07,3.87458980023823e-08,1.01737938843837e-08,2.671390106805972e-09,7.014380485006846e-10,1.8417865008355921e-10,6.557933535197469e-11
141,141.0,0.519665722371455,0.1367751144321991,0.03598921899269676,0.009469232099774825,0.0024914173973754603,0.0006554985460454309,0.0001724615983558454,4.537426432039043e-05,1.1937791351163846e-05,4.2620977527487e-06,0.0,0.0006506575082935056,0.00017136218471164302,4.51045261721042e-05,1.1870135152032959e-05,3.123613520617268e-06,8.219368524745312e-07,2.1627470387844035e-07,5.690662873358486e-08,2.031940429026844e-08,0.0,0.01887760924153117,0.004968316135889485,0.0013073791930605693,0.00034400736997810904,9.051479198851749e-05,2.3815625826585238e-05,6.266105415042435e-06,1.6486490876444615e-06,5.886355153751769e-07,0.004120557259581056,0.0010842255664187859,0.00028527355596450876,7.505734147397854e-05,1.9747790215928058e-05,5.195643380140373e-06,1.36696284172663e-06,3.596427369735849e-07,9.462013089564309e-08,3.3781632373052275e-08,0.00028436044807467664,7.483876166315292e-05,1.9693240158280398e-05,5.181825630330498e-06,1.3634351943662932e-06,3.5873771084290657e-07,9.43871588731768e-08,2.483382800280917e-08,6.533867185938119e-09,2.33283735164459e-09,8.165950302105443e-06,2.148563465828532e-06,5.653010611130278e-07,1.4873227667684638e-07,3.913147481516735e-08,1.0295413173801097e-08,2.7086853907939234e-09,7.126413510773317e-10,1.8749144945412024e-10,6.693858488343882e-11
142,142.0,0.5192756488260467,0.13693756878900146,0.036101893184814986,0.009517316313281727,0.002508929873670766,0.0006613877165966556,0.00017434890337659492,4.5959879353566415e-05,1.2115344817567854e-05,4.336895627074964e-06,0.0,0.0006255413222723981,0.00016506697363458168,4.353187284352272e-05,1.147849839600846e-05,3.026418590037788e-06,7.979074446466747e-07,2.103595394703531e-07,5.545769477412755e-08,1.9854258730663408e-08,0.0,0.01852070701935514,0.004883841489740928,0.001287644370374225,0.0003394722523333612,8.949491538900035e-05,2.3592998861670297e-05,6.2195827427337525e-06,1.6395861267639375e-06,5.869433485373253e-07,0.004123003669403029,0.0010869745062620864,0.0002865519564433274,7.554005589675883e-05,1.99133795598487e-05,5.249382343376457e-06,1.3837831492649127e-06,3.6477504756734425e-07,9.615677989361978e-08,3.442078702948129e-08,0.00027881900372442206,7.352266924363359e-05,1.9384463377554558e-05,5.110477922548885e-06,1.3472725261537505e-06,3.5517329309680174e-07,9.363076363543446e-08,2.4682648427482272e-08,6.506701348236728e-09,2.329264330908137e-09,8.181795188768961e-06,2.1569107217901232e-06,5.685989064431451e-07,1.4989038272884428e-07,3.951274014457787e-08,1.0415908488797752e-08,2.7457085064875246e-09,7.237847197582115e-10,1.9079299272047508e-10,6.82969494513361e-11
143,143.0,0.5188934597665271,0.13709669858196402,0.03621253131407226,0.00956462810808222,0.002526195075186594,0.0006672050665452415,0.00017621681097786552,4.654059720741375e-05,1.229175361492596e-05,4.411413791037022e-06,0.0,0.0006014034566691367,0.00015899894729205918,4.2011282053980284e-05,1.1098603565943264e-05,2.9318181808010915e-06,7.744357696535318e-07,2.0455966550316404e-07,5.403119353440961e-08,1.9393543372940856e-08,0.0,0.018170452535773613,0.004800583285814062,0.0012680982469162336,0.00033495457266292803,8.847177651809432e-05,2.3367613650302354e-05,6.171878337216073e-06,1.6301038783024195e-06,5.850566723579902e-07,0.004125398611031617,0.0010896725191128101,0.00028780919044655803,7.601570593944936e-05,2.007686195676492e-05,5.302540063604844e-06,1.4004536233014912e-06,3.698714419839872e-07,9.768561382557352e-08,3.5058415373537955e-08,0.00027338754822972463,7.222734006582507e-05,1.9079129958684796e-05,5.039540119268945e-06,1.3310965706606104e-06,3.515759960835851e-07,9.285864605942594e-08,2.4525646254491698e-08,6.477606203716505e-09,2.324840588737898e-09,8.197340481598847e-06,2.1651158733645085e-06,5.71846835043927e-07,1.5103315042546938e-07,3.988967860835488e-08,1.0535265211229681e-08,2.7824522430554692e-09,7.348652495849149e-10,1.9408222640168177e-10,6.96539043581394e-11
144,144.0,0.5185189876864558,0.13725257566578605,0.03632116748340541,0.009611176778148916,0.002543214658787264,0.0006729506199644566,0.00017806517208660631,4.711632718921101e-05,1.246697803316961e-05,4.48562930472384e-06,0.0,0.0005782052997857435,0.00015315015325701825,4.0541193642852035e-05,1.0730167367521063e-05,2.8397679138735665e-06,7.515172370195595e-07,1.9887552138988622e-07,5.262761856122378e-08,1.8937582649492032e-08,0.0,0.017826726742409964,0.004718533358307492,0.0012487437514040088,0.00033045618075668286,8.744608147606475e-05,2.3139697523377053e-05,6.123058902980946e-06,1.6202207007933962e-06,5.829818248457473e-07,0.004127743254387939,0.0010923205104114116,0.0002890455393991692,7.64843498384043e-05,2.0238242177965143e-05,5.355113540597504e-06,1.4169720193977398e-06,3.7493087297318466e-07,9.920622136800519e-08,3.569429794720047e-08,0.0002680638213457086,7.095254663588316e-05,1.8777261194338896e-05,4.969035256958751e-06,1.3149169899073853e-06,3.479490619853565e-07,9.2071781513668e-08,2.436309488628442e-08,6.44665427738909e-09,2.319590002890221e-09,8.212591762457399e-06,2.1731809745453516e-06,5.750453301294065e-07,1.521606419606979e-07,4.026227787301661e-08,1.065346989522373e-08,2.8189097892415815e-09,7.458801607196873e-10,1.973581335857354e-10,7.100893824253826e-11
145,145.0,0.5181520689518467,0.13740527020762752,0.03642783534614079,0.009656971641230777,0.002559990352125112,0.000678624441034451,0.00017989385436583706,4.7686984615826796e-05,1.2640980321311728e-05,4.559520050218924e-06,0.0,0.000555909792794167,0.00014751290217961886,3.912008418886544e-05,1.037290907427504e-05,2.750222573764271e-06,7.291467252331532e-07,1.933073461213478e-07,5.124739979893061e-08,1.8486675975680785e-08,0.0,0.017489412479471243,0.004637683128494644,0.0012295835436948424,0.00032597883207455156,8.64185096351134e-05,2.2909471257549165e-05,6.073189765387744e-06,1.6099547287455588e-06,5.807251545060894e-07,0.004130038739514824,0.0010949193712460814,0.0002902612839557553,7.694604733344332e-05,2.0397525999059292e-05,5.407100220529932e-06,1.4333362593379827e-06,3.799523488631372e-07,1.007182083829443e-07,3.632822207410836e-08,0.00026284561224848205,6.969805923851163e-05,1.8478875019134646e-05,4.898985048911679e-06,1.2987430495395184e-06,3.442956314625887e-07,9.127112286724993e-08,2.4195263681265834e-08,6.413917687839235e-09,2.3135367003443284e-09,8.227554513158929e-06,2.181108065151166e-06,5.781948820188729e-07,1.532729256380278e-07,4.0630528539693207e-08,1.0770510233864482e-08,2.8550747252998604e-09,7.568267969978409e-10,2.0061973386758083e-10,7.236155330653267e-11
146,146.0,0.5177925436996942,0.13755485073115195,0.036532568105817856,0.009702022031155964,0.002576523949186731,0.0006842266322964743,0.0001817027416592538,4.825249066466705e-05,1.2813724654898329e-05,4.633064728892834e-06,0.0,0.0005344813656159719,0.00014207976007316332,3.774646681223926e-05,1.0026550822048951e-05,2.6631362458860533e-06,7.073186265089867e-07,1.878551907088606e-07,4.989090668472534e-08,1.8041098592124156e-08,0.0,0.01715839445931723,0.004558023633861599,0.0012106200260007477,0.00032152419052956403,8.5389714106371e-05,2.2677149086720464e-05,6.0223348374187595e-06,1.5993238534689565e-06,5.782930085879674e-07,0.004132286177460076,0.0010974699784933092,0.0002914567038449482,7.740085955664077e-05,2.0554720152618078e-05,5.458497980073017e-06,1.4495444266399724e-06,3.849349325096972e-07,1.0222119774066667e-07,3.695998189097679e-08,0.00025773075834079913,6.846364623613211e-05,1.81839861653731e-05,4.8294099286086104e-06,1.2825836272201267e-06,3.406187443665956e-07,9.045760016074085e-08,2.402241771366976e-08,6.379468042488238e-09,2.3067050016522902e-09,8.242234117062149e-06,2.188899170150005e-06,5.812959874677342e-07,1.5437007555552728e-07,4.0994424031897467e-08,1.088637502590743e-08,2.8909410147170468e-09,7.677026243443846e-10,2.0386608322573812e-10,7.37112655068012e-11
147,147.0,0.5174402557396278,0.1377013841592965,0.03663539851641075,0.009746337290530357,0.0025928173059979296,0.0006897573329488579,0.00018349173344162548,4.881277222326627e-05,1.2985177101954999e-05,4.7062428574016375e-06,0.0,0.0005138858755457818,0.0001368435407578409,3.6418890922226715e-05,9.690817875182836e-06,2.5784624452273466e-06,6.860268894295841e-07,1.825189302092242e-07,4.8558451188582004e-08,1.760110241933804e-08,0.0,0.016833559249288668,0.00447954555591389,0.0011918553537729984,0.0003170938312448566,8.436032222433294e-05,2.244293872526976e-05,5.970556591296298e-06,1.588345705552976e-06,5.756917219988366e-07,0.004134486651129562,0.00109997319496216,0.00029263207772293825,7.784884892542508e-05,2.070983228208708e-05,5.50930511071404e-06,1.4655947620530042e-06,3.898777402112331e-07,1.0371482912242005e-07,3.758937836531365e-08,0.0002527171440908329,6.72490743522309e-05,1.7892606313509115e-05,4.760329092372354e-06,1.2664472211682755e-06,3.369213405953622e-07,8.963212034221075e-08,2.384481755664435e-08,6.343376340056195e-09,2.2991193679249985e-09,8.256635860648218e-06,2.1965562990324073e-06,5.843491490264659e-07,1.5545217130027137e-07,4.135396048531083e-08,1.1001054142580382e-08,2.9265029957525354e-09,7.785052290663083e-10,2.0709627384135585e-10,7.505760471185085e-11
148,148.0,0.5170950524585316,0.13784493585580115,0.03673635888292206,0.009789926763815862,0.0026088723364840146,0.0006952167171850409,0.0001852607442756584,4.9367761737903755e-05,1.3155305587589703e-05,4.779034762475043e-06,0.0,0.0004940905484955291,0.0001317972984644436,3.513594191521602e-05,9.365438866102368e-06,2.496154236696974e-06,6.652650595124628e-07,1.7729827532744202e-07,4.7250290791927375e-08,1.7166916920625294e-08,0.0,0.016514795253868574,0.004402239246703965,0.0011732914462601743,0.00031268924328097506,8.333093604644446e-05,2.2207041402146376e-05,5.917916034697568e-06,1.5770376389310913e-06,5.729276068761658e-07,0.004136641216110911,0.0011024298695417516,0.00029378768303571273,7.829007903986161e-05,2.0862870896973662e-05,5.5595203033205075e-06,1.4814856590531415e-06,3.947799405935315e-07,1.0519875880475437e-07,3.821621930016733e-08,0.00024780269990301465,6.605410893958271e-05,1.7604744237475934e-05,4.691760541283314e-06,1.2503419588143805e-06,3.3320626108074637e-07,8.879556706451236e-08,2.366271908754629e-08,6.305712880012243e-09,2.29080435044145e-09,8.270764935084137e-06,2.204081445230372e-06,5.873548744268044e-07,1.5651929765206877e-07,4.170913663965248e-08,1.111453849453028e-08,2.9617553728235527e-09,7.892323160314823e-10,2.1030943386342123e-10,7.640011482645847e-11
149,149.0,0.5167567847280721,0.13798556966554743,0.03683548106232217,0.009832799790774156,0.0026246910084820347,0.0007006049925738238,0.00018700970327590948,4.9917397061599396e-05,1.3324079857405627e-05,4.8514215745745615e-06,0.0,0.0004750639227423743,0.00012693432059962526,3.389624082821163e-05,9.050146009918928e-06,2.4161643474986074e-06,6.450263177524393e-07,1.7219278359454888e-07,4.5966631399885e-08,1.6738749969414552e-08,0.0,0.016201992696247974,0.00432609475412975,0.0011549299967446084,0.0003083118323301721,8.230213286568009e-05,2.196965190498909e-05,5.864472691310512e-06,1.5654167164669489e-06,5.700069428019509e-07,0.0041387509014692726,0.0011048408373516968,0.0002949237958896548,7.872461458402508e-05,2.1013845329300086e-05,5.609142632959726e-06,1.497215659344393e-06,3.996407534687853e-07,1.0667265942700875e-07,3.8840319326629035e-08,0.00024298540101987766,6.487851423402514e-05,1.7320405944984015e-05,4.623721122328024e-06,1.234275605546369e-06,3.2947624889562877e-07,8.794880054010253e-08,2.3476373314439522e-08,6.266547178796218e-09,2.2817845428604174e-09,8.284626437770669e-06,2.211476585580268e-06,5.903136759943687e-07,1.5757154429637422e-07,4.2059953732692965e-08,1.1226819998969148e-08,2.9966932077621633e-09,7.998817067447061e-10,2.135047271237543e-10,7.773835388492323e-11
150,150.0,0.5164253068149744,0.138123347953729,0.036932796464813455,0.009874965700261612,0.002640275339901418,0.0007059223984819251,0.00018873855358029365,5.046162130182596e-05,1.349147143987112e-05,4.923385220501083e-06,0.0,0.00045677579506872557,0.00012224812067375055,3.2698443952195445e-05,8.744675295576398e-06,2.3384452718858215e-06,6.25303517191522e-07,1.672018701198661e-07,4.4707630182673905e-08,1.631678871758059e-08,0.0,0.015895043599355996,0.004251101846052848,0.0011367724824618694,0.00030396292337475693,8.12744657340994e-05,2.1730958633468983e-05,5.810284585478692e-06,1.5534996969965762e-06,5.669359676455358e-07,0.004140816710516249,0.0011072069198950676,0.0002960406909301332,7.915252123133694e-05,2.116276569131505e-05,5.658171543985258e-06,1.5127834483739513e-06,4.0445944867256467e-07,1.081362197434378e-07,3.946149988479391e-08,0.00023826326645394992,6.37220535944297e-05,1.7039594812913324e-05,4.556226568757474e-06,1.2182555735219395e-06,3.2573395047014826e-07,8.70926574497844e-08,2.328602622280565e-08,6.225947892586514e-09,2.2720845360046786e-09,8.298225373874547e-06,2.218743679827584e-06,5.932260700868919e-07,1.586090055462706e-07,4.2406415396461413e-08,1.1337891547067365e-08,3.031311910969066e-09,8.104513373310049e-10,2.1668135280531588e-10,7.907189411463855e-11
151,151.0,0.516100476294018,0.1382583316439042,0.037028336055395794,0.009916433804361477,0.002655627395029587,0.0007111692045388653,0.00019044725182966327,5.100038266824346e-05,1.3657453607784857e-05,4.994908415028027e-06,0.0,0.0004391971691880301,0.00011773243139189895,3.154124240956984e-05,8.448766655010381e-06,2.262949368641434e-06,6.060892175709439e-07,1.6232481791864259e-07,4.347339834242641e-08,1.5901200461578216e-08,0.0,0.015593841766418233,0.004177250033283007,0.0011188201742085918,0.00029964376330686275,8.024846399549632e-05,2.1491143661090417e-05,5.755408230693188e-06,1.5413030237616897e-06,5.63720869018961e-07,0.004142839621552728,0.0011095289252136516,0.0002971386412277601,7.957386555376789e-05,2.1309642834453995e-05,5.706606835399709e-06,1.5281878508691896e-06,4.0923534488236097e-07,1.0958914436140054e-07,4.007958919387772e-08,0.00023363435794868754,6.258448972948519e-05,1.6762311717918923e-05,4.489291539635279e-06,1.2022889305241433e-06,3.2198191690672213e-07,8.622795090188501e-08,2.309191864148509e-08,6.183982746385836e-09,2.261728875181902e-09,8.311566657844397e-06,2.225884670171611e-06,5.960925765572717e-07,1.5963178007339292e-07,4.2748527555689684e-08,1.1447746971639722e-08,3.065607232487753e-09,8.209392564358018e-10,2.198385450672537e-10,8.04003219714871e-11
152,152.0,0.5157821539635995,0.13839058025495365,0.03712213035571269,0.00995721339283993,0.0026707492809789125,0.0007163457091440385,0.00019213576765590075,5.1533634320746105e-05,1.3822001338968535e-05,5.0659746516342734e-06,0.0,0.0004223002063549692,0.00011338119790815562,3.0423361699597655e-05,8.162164111719203e-06,2.189628951617614e-06,5.873757181218322e-07,1.5756078781758673e-07,4.22640038023324e-08,1.5492133503515685e-08,0.0,0.015298282761094966,0.004104528591474532,0.0011010741456440292,0.00029535552350729727,7.922463382537574e-05,2.1250382804723418e-05,5.699898621693932e-06,1.5288428141697513e-06,5.603677763281718e-07,0.0041448205885870355,0.0011118076480451185,0.0002982179181719544,7.998871493478968e-05,2.145448830953601e-05,5.7544486465025565e-06,1.5434278264033182e-06,4.139678084211992e-07,1.1103115346698562e-07,4.069442221216948e-08,0.00022909677896756905,6.146558491188752e-05,1.648855516237106e-05,4.42292965855896e-06,1.1863824088391718e-06,3.1822260538407356e-07,8.535547043849847e-08,2.2894286126884157e-08,6.140718469191719e-09,2.250742019999324e-09,8.324655114910015e-06,2.232901480848155e-06,5.989137182406455e-07,1.6063997064765996e-07,4.3086298328528454e-08,1.1556381015165189e-08,3.099575253021104e-09,8.31343623051217e-10,2.2297557262999437e-10,8.17232381485422e-11
153,153.0,0.5154702037637954,0.13852015193698644,0.037214209446158775,0.009997313727913433,0.00268564314427157,0.0007214522380158015,0.00019380408317889544,5.2061334218090366e-05,1.3985091276312088e-05,5.136568192408155e-06,0.0,0.00040605817806349434,0.00010918857124293173,2.934356121548516e-05,7.884615910078897e-06,2.118436373664942e-06,5.691550885522896e-07,1.5290882794212554e-07,4.107947381559976e-08,1.508971800456858e-08,0.0,0.015008263887254744,0.004032926581977827,0.001083535282290923,0.0002910993023814482,7.820345877662162e-05,2.1008845701173563e-05,5.6438092299528e-06,1.5161348508170685e-06,5.568827534025544e-07,0.004146760542028942,0.0011140438699818928,0.00029927879137153454,8.039713748597146e-05,2.159731432818539e-05,5.80169744283029e-06,1.558502464996212e-06,4.18656252049519e-07,1.1246198253937298e-07,4.1305840587483154e-08,0.00022464867371044708,6.036510118050308e-05,1.621832139574952e-05,4.3571535515410695e-06,1.1705424141368e-06,3.1445838064103694e-07,8.447598208555073e-08,2.2693358864499225e-08,6.09622073501711e-09,2.2391483066237484e-09,8.337495482564734e-06,2.2397960177484718e-06,6.016900204647264e-07,1.616336838856719e-07,4.341973792956212e-08,1.1663789298177986e-08,3.133212374911176e-09,8.416627042772177e-10,2.260917383235812e-10,8.30402575595449e-11
154,154.0,0.5151644926968626,0.13864710350622023,0.03730460296822953,0.0100367440393142,0.0027003111675587277,0.0007264891427823679,0.0001954521925127449,5.258344496735096e-05,1.414670168728832e-05,5.2066740571920654e-06,0.0,0.0003904454207405933,0.00010514890186270466,2.83006337365045e-05,7.615874626671136e-06,2.049324104270111e-06,5.514191982897294e-07,1.4836788279044936e-07,3.991979749226217e-08,1.4694066828397932e-08,0.0,0.014723684168429273,0.003962432871688487,0.0010662042902415208,0.0002868761278503963,7.718540032932674e-05,2.0766695890130975e-05,5.5871920023173604e-06,1.503194573712282e-06,5.532717916847942e-07,0.004148660389360761,0.0011162383596314037,0.00030032152856198665,8.079920196711448e-05,2.173813372546088e-05,5.848354002394699e-06,1.573410982756317e-06,4.2330013374839585e-07,1.1388138205518058e-07,4.191369259875611e-08,0.00022028822615629588,5.92828005310489e-05,1.5951604531611673e-05,4.291974884039717e-06,1.1547750343354727e-06,3.106915165313737e-07,8.359022844357423e-08,2.2489361586831175e-08,6.050554109524441e-09,2.226971912433949e-09,8.350092412030539e-06,2.246570168072678e-06,6.044220105826402e-07,1.6261303000762624e-07,4.3748858575143985e-08,1.1769968288064045e-08,3.1665153131015554e-09,8.518948730260135e-10,2.291863786023468e-10,8.435100929860251e-11
155,155.0,0.5148648907500357,0.13877149047886772,0.037393340127096025,0.010075513519641909,0.0027147555664703794,0.0007314567996141361,0.00019708010128147307,5.309993367443364e-05,1.4306812423048572e-05,5.276278012033677e-06,0.0,0.00037543729234797683,0.00010125673342124967,2.7293404898305403e-05,7.355697264830576e-06,1.9822448012133405e-06,5.341597440379455e-07,1.4393680190042654e-07,3.8784928242363095e-08,1.430527637248679e-08,0.0,0.01444444432699577,0.0038930361519343647,0.0010490817045747918,0.00028268695979577507,7.617089844336906e-05,2.052409090287582e-05,5.530097362601936e-06,1.4900370736384753e-06,5.495408039623145e-07,0.0041505210157863175,0.001118391872777559,0.00030134639551915185,8.119497770981664e-05,2.187695992367788e-05,5.894419402224769e-06,1.5881527175689971e-06,4.278989554969515e-07,1.1528911718398846e-07,4.251783308942177e-08,0.00021601365913153574,5.821844509581145e-05,1.5688396660254e-05,4.2274043971307625e-06,1.1390860484355361e-06,3.0692419764137486e-07,8.269892881619152e-08,2.228251350678134e-08,6.003782002037613e-09,2.214236823007423e-09,8.362450469705612e-06,2.253225800015994e-06,6.07110217527523e-07,1.6357812260259422e-07,4.4073674391066056e-08,1.1874915268293725e-08,3.199481086100422e-09,8.620386056775901e-10,2.3225886302888363e-10,8.565513657752483e-11
156,156.0,0.5145712708206092,0.13889336710407063,0.03748044969438747,0.010113631319990393,0.00272897858659265,0.0007363556078971033,0.00019868782614451314,5.361077179585519e-05,1.4465404877204198e-05,5.345366557007708e-06,0.0,0.00036101013080794855,9.75067966611516e-05,2.6320732644347586e-05,7.1038453335584375e-06,1.917151376546948e-06,5.173682757088262e-07,1.3961434811644055e-07,3.7674786134496215e-08,1.392342738554061e-08,0.0,0.014170446763128461,0.0038247249564397237,0.0010321678974907205,0.0002785326924569721,7.516037211241624e-05,2.0281182356147145e-05,5.472574215921624e-06,1.4766770865936264e-06,5.456956186214142e-07,0.004152343284858459,0.001120505152543093,0.00030235365597902067,8.158453454436764e-05,2.2013806897406524e-05,5.9398950052158164e-06,1.6027271248363998e-06,4.3245226204663624e-07,1.166849674761699e-07,4.31181233931674e-08,0.00021182323340314014,5.71717973129019e-05,1.542868795718467e-05,4.163451942816248e-06,1.1234809353052663e-06,3.0315852096245866e-07,8.180277937344259e-08,2.2073028265646722e-08,5.955966622695363e-09,2.200966801380626e-09,8.374574138594299e-06,2.2597647624862158e-06,6.097551713881502e-07,1.6452907840200472e-07,4.439420132257235e-08,1.1978628308118457e-08,3.232107006961147e-09,8.720924796939176e-10,2.353085937301683e-10,8.695229664219076e-11
157,157.0,0.5142835086431633,0.139012786395892,0.03756596001116578,0.010151106545837292,0.002742982500568638,0.000741185988946942,0.00020027539433217212,5.411593499198383e-05,1.4622461944390802e-05,5.413926913469655e-06,0.0,0.00034714121417359816,9.389400347413528e-05,2.538150666116794e-05,6.860084911890342e-06,1.8539970571876785e-06,5.010362207886361e-07,1.3539920546397874e-07,3.658926016909833e-08,1.354858576931842e-08,0.0,0.013901595533557238,0.003757487678404491,0.0010154630861680558,0.00027441415677962233,7.415421991815225e-05,2.0038116050618385e-05,5.414669955571736e-06,1.4631289892501882e-06,5.417419744047354e-07,0.004154128039086137,0.0011225789295526882,0.00030334357156338015,8.196794272986551e-05,2.2148689139626626e-05,5.984782447289408e-06,1.6171337732731569e-06,4.36959639694889e-07,1.180687265441017e-07,4.371443125266635e-08,0.00020771524679575928,5.614262008552783e-05,1.5172466787523739e-05,4.100126518466079e-06,1.1079648824059758e-06,2.993964976114471e-07,8.090245334721087e-08,2.1861113894853052e-08,5.907168944512787e-09,2.1871853595180513e-09,8.386467819719018e-06,2.266188884850882e-06,6.12357403004891e-07,1.654660170611642e-07,4.4710457046719675e-08,1.2081106232756221e-08,3.2643906742961714e-09,8.820551711989304e-10,2.3833500482856646e-10,8.824216066930149e-11
158,158.0,0.5140014827189154,0.13912980016441434,0.037649898991078144,0.010187948253185948,0.0027567696053196022,0.0007459483847632333,0.0002018428431912484,5.461540298191637e-05,1.4777967978708088e-05,5.481947010800185e-06,0.0,0.00033380872246711413,9.041344111852279e-05,2.447464779999827e-05,6.624186699751316e-06,1.7927354404054023e-06,4.851549071986868e-07,1.3128998664051796e-07,3.5528210466266365e-08,1.3180803363469108e-08,0.0,0.01363779633017161,0.003691312586734306,0.0009989673403516558,0.00027033212271444237,7.315282058359214e-05,1.9795032073447637e-05,5.356430472263296e-06,1.4494067953762595e-06,5.376855156526314e-07,0.004155876100521769,0.0011246139220965666,0.0003043164017110288,8.23452728874599e-05,2.2281621629019722e-05,6.029083624865996e-06,1.6313723407621037e-06,4.414207150605001e-07,1.194402017377724e-07,4.4306630731853733e-08,0.00020368803333211598,5.513067693173706e-05,1.4919719806448269e-05,4.0374363003921894e-06,1.0925427944433173e-06,2.956400545916546e-07,7.999860125612514e-08,2.1646972790590595e-08,5.8574486701190515e-09,2.1729157319232654e-09,8.398135833514312e-06,2.2724999767126657e-06,6.149174435852902e-07,1.663890609486547e-07,4.50224608870832e-08,1.2182348594088074e-08,3.2963299633386434e-09,8.919254525309855e-10,2.413375618503438e-10,8.952441364484366e-11
